topic_number,cohenrence_score,alpha,eta,time,topic_words
15,-5.7369357269747026,0.01,0.01,2020-03-11 14:18:44.867919,"[(0, '0.048*""you_H"" + 0.014*""love_H"" + 0.012*""want_H"" + 0.010*""are_H"" + 0.010*""know_H"" + 0.009*""cannot_H"" + 0.009*""will_H"" + 0.009*""alway_H"" + 0.008*""say_H"" + 0.008*""shall_H""'), (1, '0.076*""it_L"" + 0.042*""is_L"" + 0.041*""has_L"" + 0.013*""not_L"" + 0.013*""have_H"" + 0.012*""like_L"" + 0.011*""do_L"" + 0.010*""i_H"" + 0.009*""you_H"" + 0.008*""seen_H""'), (2, '0.017*""not_H"" + 0.017*""i_H"" + 0.011*""caus_H"" + 0.011*""u_H"" + 0.011*""that_H"" + 0.010*""never_H"" + 0.010*""way_H"" + 0.009*""do_H"" + 0.009*""love_H"" + 0.009*""say_H""'), (3, '0.059*""i_L"" + 0.036*""not_L"" + 0.028*""you_L"" + 0.026*""am_L"" + 0.021*""it_L"" + 0.018*""do_L"" + 0.016*""will_L"" + 0.016*""is_L"" + 0.016*""know_L"" + 0.014*""have_L""'), (4, '0.080*""i_H"" + 0.038*""not_H"" + 0.038*""am_H"" + 0.034*""do_H"" + 0.021*""will_H"" + 0.017*""know_H"" + 0.017*""shall_H"" + 0.015*""go_H"" + 0.012*""love_H"" + 0.012*""want_H""'), (5, '0.015*""get_H"" + 0.010*""love_H"" + 0.009*""even_H"" + 0.008*""man_L"" + 0.007*""pray_L"" + 0.007*""tomorrow_H"" + 0.007*""that_L"" + 0.007*""hate_H"" + 0.006*""time_H"" + 0.006*""world_L""'), (6, '0.074*""not_H"" + 0.017*""have_H"" + 0.016*""am_H"" + 0.015*""are_H"" + 0.014*""is_H"" + 0.014*""do_H"" + 0.014*""has_H"" + 0.008*""love_L"" + 0.008*""i_H"" + 0.006*""let_H""'), (7, '0.057*""i_H"" + 0.036*""am_H"" + 0.018*""like_H"" + 0.016*""it_H"" + 0.012*""that_H"" + 0.012*""is_H"" + 0.011*""has_H"" + 0.010*""know_H"" + 0.009*""one_H"" + 0.008*""have_H""'), (8, '0.016*""let_H"" + 0.010*""one_H"" + 0.010*""take_H"" + 0.009*""like_L"" + 0.008*""night_H"" + 0.008*""make_H"" + 0.008*""u_H"" + 0.008*""pleas_H"" + 0.008*""time_H"" + 0.008*""want_H""'), (9, '0.014*""light_H"" + 0.012*""go_H"" + 0.011*""day_H"" + 0.011*""thing_H"" + 0.011*""like_H"" + 0.010*""know_H"" + 0.009*""world_H"" + 0.009*""get_H"" + 0.009*""away_H"" + 0.009*""night_H""'), (10, '0.011*""it_H"" + 0.009*""day_H"" + 0.008*""wanna_H"" + 0.008*""get_H"" + 0.007*""like_H"" + 0.007*""bring_L"" + 0.007*""has_H"" + 0.007*""is_H"" + 0.006*""now_L"" + 0.006*""high_H""'), (11, '0.017*""love_H"" + 0.012*""oh_H"" + 0.012*""has_H"" + 0.012*""there_H"" + 0.012*""is_H"" + 0.012*""me_H"" + 0.012*""he_H"" + 0.012*""want_H"" + 0.011*""it_H"" + 0.010*""you_H""'), (12, '0.036*""i_H"" + 0.026*""not_H"" + 0.025*""it_H"" + 0.023*""is_H"" + 0.022*""you_H"" + 0.021*""has_H"" + 0.015*""will_H"" + 0.015*""do_H"" + 0.014*""are_H"" + 0.014*""time_H""'), (13, '0.016*""go_H"" + 0.012*""me_H"" + 0.011*""smile_H"" + 0.010*""know_H"" + 0.010*""back_H"" + 0.008*""come_H"" + 0.008*""i_H"" + 0.008*""not_L"" + 0.008*""let_H"" + 0.008*""everi_H""'), (14, '0.121*""it_H"" + 0.063*""is_H"" + 0.062*""has_H"" + 0.017*""you_H"" + 0.011*""she_H"" + 0.009*""get_H"" + 0.009*""that_H"" + 0.009*""tell_H"" + 0.008*""life_H"" + 0.007*""heart_H""')]"
15,-7.03925747476106,0.01,0.05,2020-03-11 14:19:04.399597,"[(0, '0.041*""you_H"" + 0.012*""love_H"" + 0.009*""want_H"" + 0.008*""know_H"" + 0.008*""are_H"" + 0.008*""cannot_H"" + 0.007*""will_H"" + 0.007*""say_H"" + 0.007*""shall_H"" + 0.007*""alway_H""'), (1, '0.037*""it_L"" + 0.018*""is_L"" + 0.017*""has_L"" + 0.012*""have_H"" + 0.009*""i_H"" + 0.009*""you_H"" + 0.008*""not_L"" + 0.008*""said_L"" + 0.008*""like_L"" + 0.008*""seen_H""'), (2, '0.013*""i_H"" + 0.012*""not_H"" + 0.010*""u_H"" + 0.010*""caus_H"" + 0.009*""that_H"" + 0.008*""never_H"" + 0.008*""say_H"" + 0.008*""love_H"" + 0.008*""way_H"" + 0.007*""will_H""'), (3, '0.053*""i_L"" + 0.034*""not_L"" + 0.027*""it_L"" + 0.026*""you_L"" + 0.023*""am_L"" + 0.020*""is_L"" + 0.018*""has_L"" + 0.017*""do_L"" + 0.015*""know_L"" + 0.015*""will_L""'), (4, '0.067*""i_H"" + 0.034*""am_H"" + 0.032*""not_H"" + 0.030*""do_H"" + 0.016*""will_H"" + 0.015*""know_H"" + 0.012*""go_H"" + 0.012*""shall_H"" + 0.010*""need_H"" + 0.010*""love_H""'), (5, '0.012*""get_H"" + 0.009*""love_H"" + 0.007*""hate_H"" + 0.007*""pray_L"" + 0.006*""man_L"" + 0.006*""tomorrow_H"" + 0.005*""world_L"" + 0.005*""done_L"" + 0.005*""even_H"" + 0.004*""around_H""'), (6, '0.060*""not_H"" + 0.013*""have_H"" + 0.012*""do_H"" + 0.012*""am_H"" + 0.012*""are_H"" + 0.009*""is_H"" + 0.009*""has_H"" + 0.007*""love_L"" + 0.006*""let_H"" + 0.006*""make_H""'), (7, '0.052*""i_H"" + 0.032*""am_H"" + 0.017*""like_H"" + 0.015*""it_H"" + 0.011*""is_H"" + 0.011*""that_H"" + 0.011*""has_H"" + 0.009*""know_H"" + 0.008*""one_H"" + 0.007*""have_H""'), (8, '0.010*""let_H"" + 0.009*""take_H"" + 0.008*""like_L"" + 0.006*""night_H"" + 0.006*""u_H"" + 0.006*""away_H"" + 0.006*""pleas_H"" + 0.005*""keep_H"" + 0.005*""time_H"" + 0.005*""get_H""'), (9, '0.012*""light_H"" + 0.008*""day_H"" + 0.007*""put_H"" + 0.007*""go_H"" + 0.007*""rain_H"" + 0.006*""easi_H"" + 0.006*""like_H"" + 0.006*""world_H"" + 0.005*""on_H"" + 0.005*""dream_H""'), (10, '0.012*""it_H"" + 0.007*""get_H"" + 0.006*""day_H"" + 0.006*""wanna_H"" + 0.006*""has_H"" + 0.006*""bring_L"" + 0.006*""is_H"" + 0.005*""high_H"" + 0.005*""u_H"" + 0.005*""now_L""'), (11, '0.013*""love_H"" + 0.012*""it_H"" + 0.010*""you_H"" + 0.010*""oh_H"" + 0.010*""has_H"" + 0.010*""is_H"" + 0.010*""me_H"" + 0.010*""there_H"" + 0.010*""want_H"" + 0.007*""believ_H""'), (12, '0.035*""it_H"" + 0.035*""i_H"" + 0.029*""not_H"" + 0.028*""is_H"" + 0.026*""has_H"" + 0.021*""you_H"" + 0.015*""do_H"" + 0.014*""are_H"" + 0.014*""will_H"" + 0.013*""time_H""'), (13, '0.014*""go_H"" + 0.010*""me_H"" + 0.010*""smile_H"" + 0.009*""come_H"" + 0.009*""know_H"" + 0.009*""back_H"" + 0.007*""let_H"" + 0.007*""everi_H"" + 0.007*""i_H"" + 0.007*""wait_H""'), (14, '0.043*""it_H"" + 0.022*""has_H"" + 0.022*""is_H"" + 0.007*""feel_H"" + 0.007*""get_H"" + 0.007*""you_H"" + 0.006*""oh_L"" + 0.006*""day_L"" + 0.006*""life_H"" + 0.005*""back_L""')]"
15,-8.093553705120792,0.01,0.09,2020-03-11 14:19:24.153557,"[(0, '0.033*""you_H"" + 0.009*""love_H"" + 0.008*""want_H"" + 0.007*""cannot_H"" + 0.007*""are_H"" + 0.006*""know_H"" + 0.006*""alway_H"" + 0.006*""first_H"" + 0.005*""say_H"" + 0.005*""heart_H""'), (1, '0.025*""it_L"" + 0.012*""is_L"" + 0.011*""has_L"" + 0.011*""have_H"" + 0.007*""i_H"" + 0.007*""you_H"" + 0.007*""said_L"" + 0.007*""seen_H"" + 0.006*""like_L"" + 0.006*""not_L""'), (2, '0.009*""u_H"" + 0.009*""i_H"" + 0.008*""that_H"" + 0.008*""not_H"" + 0.007*""say_H"" + 0.007*""caus_H"" + 0.007*""way_H"" + 0.006*""love_H"" + 0.006*""never_H"" + 0.006*""dont_H""'), (3, '0.050*""i_L"" + 0.032*""not_L"" + 0.028*""it_L"" + 0.025*""you_L"" + 0.022*""am_L"" + 0.020*""is_L"" + 0.018*""has_L"" + 0.016*""do_L"" + 0.014*""know_L"" + 0.014*""will_L""'), (4, '0.042*""i_H"" + 0.026*""am_H"" + 0.021*""not_H"" + 0.020*""do_H"" + 0.012*""know_H"" + 0.010*""want_H"" + 0.010*""need_H"" + 0.010*""love_H"" + 0.010*""go_H"" + 0.008*""think_H""'), (5, '0.009*""get_H"" + 0.007*""love_H"" + 0.006*""pray_L"" + 0.006*""hate_H"" + 0.005*""man_L"" + 0.004*""tomorrow_H"" + 0.004*""world_L"" + 0.004*""done_L"" + 0.004*""call_L"" + 0.004*""noon_H""'), (6, '0.048*""not_H"" + 0.011*""do_H"" + 0.010*""have_H"" + 0.009*""are_H"" + 0.008*""am_H"" + 0.007*""love_L"" + 0.006*""is_H"" + 0.006*""has_H"" + 0.005*""let_H"" + 0.005*""want_H""'), (7, '0.047*""i_H"" + 0.029*""am_H"" + 0.016*""like_H"" + 0.012*""it_H"" + 0.011*""that_H"" + 0.009*""is_H"" + 0.009*""has_H"" + 0.008*""one_H"" + 0.008*""know_H"" + 0.007*""think_H""'), (8, '0.009*""let_H"" + 0.007*""take_H"" + 0.007*""like_L"" + 0.005*""pleas_H"" + 0.005*""u_H"" + 0.005*""away_H"" + 0.005*""old_H"" + 0.004*""come_H"" + 0.004*""want_H"" + 0.004*""song_L""'), (9, '0.011*""light_H"" + 0.006*""put_H"" + 0.006*""go_H"" + 0.006*""day_H"" + 0.005*""rain_H"" + 0.005*""easi_H"" + 0.005*""world_H"" + 0.004*""dream_H"" + 0.004*""on_H"" + 0.004*""like_H""'), (10, '0.006*""bring_L"" + 0.005*""day_H"" + 0.005*""it_H"" + 0.005*""u_H"" + 0.004*""high_H"" + 0.004*""wanna_H"" + 0.004*""heart_L"" + 0.004*""love_L"" + 0.004*""get_H"" + 0.003*""goe_H""'), (11, '0.011*""love_H"" + 0.010*""oh_H"" + 0.008*""me_H"" + 0.008*""want_H"" + 0.007*""there_H"" + 0.007*""you_H"" + 0.007*""find_H"" + 0.007*""it_H"" + 0.006*""has_H"" + 0.006*""is_H""'), (12, '0.040*""i_H"" + 0.035*""it_H"" + 0.031*""not_H"" + 0.027*""is_H"" + 0.025*""has_H"" + 0.022*""you_H"" + 0.017*""do_H"" + 0.016*""will_H"" + 0.014*""am_H"" + 0.013*""are_H""'), (13, '0.012*""go_H"" + 0.009*""me_H"" + 0.009*""smile_H"" + 0.008*""come_H"" + 0.007*""know_H"" + 0.007*""back_H"" + 0.006*""wait_H"" + 0.006*""everi_H"" + 0.006*""home_H"" + 0.006*""let_H""'), (14, '0.015*""it_H"" + 0.007*""has_H"" + 0.006*""is_H"" + 0.006*""feel_H"" + 0.005*""oh_L"" + 0.005*""day_L"" + 0.005*""get_H"" + 0.005*""life_H"" + 0.005*""back_L"" + 0.005*""yeah_L""')]"
15,-8.319730674047824,0.01,0.1,2020-03-11 14:19:43.745595,"[(0, '0.031*""you_H"" + 0.009*""love_H"" + 0.008*""want_H"" + 0.007*""cannot_H"" + 0.006*""are_H"" + 0.006*""know_H"" + 0.005*""first_H"" + 0.005*""alway_H"" + 0.005*""heart_H"" + 0.005*""say_H""'), (1, '0.023*""it_L"" + 0.011*""is_L"" + 0.010*""has_L"" + 0.010*""have_H"" + 0.007*""i_H"" + 0.007*""said_L"" + 0.007*""you_H"" + 0.006*""seen_H"" + 0.006*""like_L"" + 0.006*""could_H""'), (2, '0.009*""u_H"" + 0.008*""i_H"" + 0.008*""that_H"" + 0.007*""say_H"" + 0.007*""caus_H"" + 0.007*""not_H"" + 0.006*""way_H"" + 0.006*""love_H"" + 0.005*""dont_H"" + 0.005*""never_H""'), (3, '0.049*""i_L"" + 0.032*""not_L"" + 0.028*""it_L"" + 0.024*""you_L"" + 0.021*""am_L"" + 0.020*""is_L"" + 0.018*""has_L"" + 0.016*""do_L"" + 0.014*""know_L"" + 0.014*""will_L""'), (4, '0.040*""i_H"" + 0.025*""am_H"" + 0.017*""not_H"" + 0.016*""do_H"" + 0.011*""know_H"" + 0.010*""go_H"" + 0.009*""want_H"" + 0.009*""love_H"" + 0.009*""need_H"" + 0.008*""think_H""'), (5, '0.008*""get_H"" + 0.007*""love_H"" + 0.006*""pray_L"" + 0.005*""hate_H"" + 0.005*""man_L"" + 0.004*""tomorrow_H"" + 0.004*""world_L"" + 0.004*""done_L"" + 0.004*""call_L"" + 0.004*""noon_H""'), (6, '0.044*""not_H"" + 0.011*""do_H"" + 0.009*""have_H"" + 0.008*""are_H"" + 0.007*""am_H"" + 0.007*""love_L"" + 0.005*""is_H"" + 0.005*""has_H"" + 0.005*""want_H"" + 0.005*""let_H""'), (7, '0.045*""i_H"" + 0.029*""am_H"" + 0.015*""like_H"" + 0.011*""it_H"" + 0.011*""that_H"" + 0.009*""is_H"" + 0.009*""has_H"" + 0.008*""know_H"" + 0.008*""one_H"" + 0.007*""think_H""'), (8, '0.008*""let_H"" + 0.007*""like_L"" + 0.007*""take_H"" + 0.005*""pleas_H"" + 0.005*""u_H"" + 0.005*""away_H"" + 0.004*""old_H"" + 0.004*""come_H"" + 0.004*""want_H"" + 0.004*""got_H""'), (9, '0.009*""light_H"" + 0.006*""put_H"" + 0.005*""day_H"" + 0.005*""go_H"" + 0.005*""rain_H"" + 0.005*""easi_H"" + 0.004*""on_H"" + 0.004*""dream_H"" + 0.004*""world_H"" + 0.003*""like_H""'), (10, '0.005*""bring_L"" + 0.005*""day_H"" + 0.004*""u_H"" + 0.004*""high_H"" + 0.004*""it_H"" + 0.004*""love_L"" + 0.004*""heart_L"" + 0.003*""get_H"" + 0.003*""goe_H"" + 0.003*""dream_H""'), (11, '0.010*""love_H"" + 0.009*""oh_H"" + 0.008*""me_H"" + 0.007*""want_H"" + 0.007*""there_H"" + 0.007*""find_H"" + 0.006*""you_H"" + 0.006*""it_H"" + 0.005*""well_H"" + 0.005*""has_H""'), (12, '0.039*""i_H"" + 0.034*""it_H"" + 0.032*""not_H"" + 0.027*""is_H"" + 0.025*""has_H"" + 0.022*""you_H"" + 0.018*""do_H"" + 0.016*""will_H"" + 0.014*""am_H"" + 0.013*""are_H""'), (13, '0.012*""go_H"" + 0.009*""smile_H"" + 0.009*""me_H"" + 0.007*""come_H"" + 0.007*""know_H"" + 0.007*""back_H"" + 0.006*""everi_H"" + 0.006*""wait_H"" + 0.006*""home_H"" + 0.005*""would_H""'), (14, '0.013*""it_H"" + 0.006*""feel_H"" + 0.005*""has_H"" + 0.005*""is_H"" + 0.005*""oh_L"" + 0.005*""get_H"" + 0.004*""life_H"" + 0.004*""day_L"" + 0.004*""back_L"" + 0.004*""yeah_L""')]"
15,-13.965755603441842,0.01,0.5,2020-03-11 14:20:02.854397,"[(0, '0.003*""you_H"" + 0.002*""cannot_H"" + 0.001*""christ_H"" + 0.001*""nowher_H"" + 0.001*""god_L"" + 0.001*""read_H"" + 0.001*""tu_L"" + 0.001*""glass_L"" + 0.001*""tonight_H"" + 0.001*""hail_H""'), (1, '0.002*""it_L"" + 0.002*""na_L"" + 0.001*""salvation_L"" + 0.001*""said_L"" + 0.001*""what_L"" + 0.001*""king_H"" + 0.001*""salvat_L"" + 0.001*""is_L"" + 0.001*""has_L"" + 0.001*""wont_L""'), (2, '0.002*""danc_H"" + 0.002*""no_H"" + 0.002*""blue_H"" + 0.001*""head_H"" + 0.001*""tear_H"" + 0.001*""run_L"" + 0.001*""shaft_H"" + 0.001*""shit_H"" + 0.001*""that_H"" + 0.001*""spare_H""'), (3, '0.029*""i_L"" + 0.020*""not_L"" + 0.019*""it_L"" + 0.015*""you_L"" + 0.013*""is_L"" + 0.013*""am_L"" + 0.012*""has_L"" + 0.010*""do_L"" + 0.010*""like_L"" + 0.009*""know_L""'), (4, '0.004*""need_H"" + 0.003*""wall_H"" + 0.002*""dont_H"" + 0.002*""i_H"" + 0.002*""brick_H"" + 0.002*""me_H"" + 0.001*""am_H"" + 0.001*""rememb_H"" + 0.001*""think_H"" + 0.001*""feed_H""'), (5, '0.003*""pray_L"" + 0.002*""noon_H"" + 0.001*""call_L"" + 0.001*""rock_H"" + 0.001*""always_H"" + 0.001*""c_H"" + 0.001*""around_H"" + 0.001*""two_H"" + 0.001*""world_L"" + 0.001*""live_L""'), (6, '0.006*""not_H"" + 0.002*""love_L"" + 0.001*""minut_L"" + 0.001*""cock_H"" + 0.001*""make_H"" + 0.001*""thought_H"" + 0.001*""do_H"" + 0.001*""dont_H"" + 0.001*""fear_H"" + 0.001*""would_L""'), (7, '0.012*""i_H"" + 0.010*""am_H"" + 0.006*""like_H"" + 0.003*""it_H"" + 0.003*""one_H"" + 0.003*""think_H"" + 0.002*""im_H"" + 0.002*""gayaa_H"" + 0.002*""know_H"" + 0.002*""cannot_H""'), (8, '0.002*""take_H"" + 0.002*""old_H"" + 0.002*""like_L"" + 0.002*""let_H"" + 0.001*""song_L"" + 0.001*""shoe_H"" + 0.001*""wid_H"" + 0.001*""rain_L"" + 0.001*""dust_L"" + 0.001*""wind_L""'), (9, '0.003*""light_H"" + 0.002*""put_H"" + 0.001*""now_H"" + 0.001*""hey_H"" + 0.001*""rose_H"" + 0.001*""sad_H"" + 0.001*""rain_H"" + 0.001*""on_H"" + 0.001*""ni_L"" + 0.001*""mind_H""'), (10, '0.002*""bring_L"" + 0.001*""roll_L"" + 0.001*""half_L"" + 0.001*""celebr_H"" + 0.001*""fire_L"" + 0.001*""goe_H"" + 0.001*""u_H"" + 0.001*""grow_L"" + 0.001*""along_H"" + 0.001*""killa_H""'), (11, '0.003*""oh_H"" + 0.002*""love_H"" + 0.002*""wanna_H"" + 0.001*""find_H"" + 0.001*""alreadi_L"" + 0.001*""me_H"" + 0.001*""well_H"" + 0.001*""get_H"" + 0.001*""why_H"" + 0.001*""shit_H""'), (12, '0.031*""i_H"" + 0.024*""not_H"" + 0.020*""it_H"" + 0.016*""is_H"" + 0.016*""you_H"" + 0.015*""has_H"" + 0.014*""am_H"" + 0.013*""do_H"" + 0.010*""know_H"" + 0.010*""will_H""'), (13, '0.002*""go_H"" + 0.002*""thinkin_H"" + 0.002*""come_H"" + 0.002*""sir_H"" + 0.002*""galileo_L"" + 0.002*""finger_H"" + 0.002*""u_L"" + 0.001*""point_H"" + 0.001*""school_H"" + 0.001*""anoth_H""'), (14, '0.002*""ako_H"" + 0.001*""kapag_H"" + 0.001*""school_L"" + 0.001*""ay_H"" + 0.001*""nagmah_H"" + 0.001*""alreadi_L"" + 0.001*""life_H"" + 0.001*""lie_H"" + 0.001*""darl_H"" + 0.001*""sea_H""')]"
